episode_id,split,task,tool,tool_signature,features,length,stiffness,blocked_side,brace_available,fragile,ood_signature,oracle,oracle_reason,method,prediction,method_reason
355,train,drag_distant_ring,tool_076_hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,5,1,behind,1,0,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> thread_hook_inside -> drag_with_tension | hand:tool_handle,tool:target_inside"
355,train,drag_distant_ring,tool_076_hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,5,1,behind,1,0,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> thread_hook_inside -> drag_with_tension | hand:tool_handle,tool:target_inside"
356,train,press_recessed_button,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,front,1,0,1,False,missing_feature:narrow_tip,contact_grammar,False,production_blocked_missing_narrow_tip
356,train,press_recessed_button,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,front,1,0,1,False,missing_feature:narrow_tip,unordered_contacts,False,missing_static_contact_label
356,train,press_recessed_button,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,front,1,0,1,False,missing_feature:narrow_tip,static_affordance,False,no_affordance_region_narrow_tip
356,train,press_recessed_button,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,front,1,0,1,False,missing_feature:narrow_tip,flat_pair_memory,False,unseen_task_tool_signature
356,train,press_recessed_button,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,front,1,0,1,False,missing_feature:narrow_tip,mutated_no_side_gate,False,production_blocked_missing_narrow_tip
356,train,press_recessed_button,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,front,1,0,1,False,missing_feature:narrow_tip,mutated_no_brace_gate,False,production_blocked_missing_narrow_tip
357,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,behind,1,0,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> thread_hook_inside -> drag_with_tension | hand:tool_handle,tool:target_inside"
357,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,behind,1,0,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
357,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,behind,1,0,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
357,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,behind,1,0,0,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
357,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,behind,1,0,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> thread_hook_inside -> drag_with_tension | hand:tool_handle,tool:target_inside"
357,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,behind,1,0,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> thread_hook_inside -> drag_with_tension | hand:tool_handle,tool:target_inside"
358,train,drag_distant_ring,tool_074_hook,hook,hook,3,4,inside,1,0,1,False,missing_feature:long_shaft,contact_grammar,False,production_blocked_missing_long_shaft
358,train,drag_distant_ring,tool_074_hook,hook,hook,3,4,inside,1,0,1,False,missing_feature:long_shaft,unordered_contacts,False,missing_static_contact_label
358,train,drag_distant_ring,tool_074_hook,hook,hook,3,4,inside,1,0,1,False,missing_feature:long_shaft,static_affordance,False,no_affordance_region_long_shaft
358,train,drag_distant_ring,tool_074_hook,hook,hook,3,4,inside,1,0,1,False,missing_feature:long_shaft,flat_pair_memory,False,unseen_task_tool_signature
358,train,drag_distant_ring,tool_074_hook,hook,hook,3,4,inside,1,0,1,False,missing_feature:long_shaft,mutated_no_side_gate,False,production_blocked_missing_long_shaft
358,train,drag_distant_ring,tool_074_hook,hook,hook,3,4,inside,1,0,1,False,missing_feature:long_shaft,mutated_no_brace_gate,False,production_blocked_missing_long_shaft
359,train,sweep_debris,tool_011_soft_pad,soft_pad,soft_pad,1,4,inside,1,0,1,False,missing_feature:flat_edge,contact_grammar,False,production_blocked_missing_flat_edge
359,train,sweep_debris,tool_011_soft_pad,soft_pad,soft_pad,1,4,inside,1,0,1,False,missing_feature:flat_edge,unordered_contacts,False,missing_static_contact_label
359,train,sweep_debris,tool_011_soft_pad,soft_pad,soft_pad,1,4,inside,1,0,1,False,missing_feature:flat_edge,static_affordance,False,no_affordance_region_flat_edge
359,train,sweep_debris,tool_011_soft_pad,soft_pad,soft_pad,1,4,inside,1,0,1,False,missing_feature:flat_edge,flat_pair_memory,False,unseen_task_tool_signature
359,train,sweep_debris,tool_011_soft_pad,soft_pad,soft_pad,1,4,inside,1,0,1,False,missing_feature:flat_edge,mutated_no_side_gate,False,production_blocked_missing_flat_edge
359,train,sweep_debris,tool_011_soft_pad,soft_pad,soft_pad,1,4,inside,1,0,1,False,missing_feature:flat_edge,mutated_no_brace_gate,False,production_blocked_missing_flat_edge
360,train,pry_lid,tool_032_narrow_tip+wedge,narrow_tip+wedge,narrow_tip+wedge,5,5,under,1,0,1,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> insert_wedge_under -> brace_on_rim -> rotate_about_brace | hand:tool_handle,tool:environment_brace,tool:target_under"
360,train,pry_lid,tool_032_narrow_tip+wedge,narrow_tip+wedge,narrow_tip+wedge,5,5,under,1,0,1,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
360,train,pry_lid,tool_032_narrow_tip+wedge,narrow_tip+wedge,narrow_tip+wedge,5,5,under,1,0,1,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
360,train,pry_lid,tool_032_narrow_tip+wedge,narrow_tip+wedge,narrow_tip+wedge,5,5,under,1,0,1,True,valid_contact_trace,flat_pair_memory,False,unseen_task_tool_signature
360,train,pry_lid,tool_032_narrow_tip+wedge,narrow_tip+wedge,narrow_tip+wedge,5,5,under,1,0,1,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> insert_wedge_under -> brace_on_rim -> rotate_about_brace | hand:tool_handle,tool:environment_brace,tool:target_under"
360,train,pry_lid,tool_032_narrow_tip+wedge,narrow_tip+wedge,narrow_tip+wedge,5,5,under,1,0,1,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> insert_wedge_under -> brace_on_rim -> rotate_about_brace | hand:tool_handle,tool:target_under"
361,train,tamp_powder,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,too_compliant,contact_grammar,False,production_blocked_stiffness
361,train,tamp_powder,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
361,train,tamp_powder,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,too_compliant,static_affordance,False,soft_region_penalty
361,train,tamp_powder,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,too_compliant,flat_pair_memory,False,unseen_task_tool_signature
361,train,tamp_powder,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
361,train,tamp_powder,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
362,train,pull_occluded_object,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,inside,1,1,1,False,missing_feature:hook,contact_grammar,False,production_blocked_missing_hook
362,train,pull_occluded_object,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,inside,1,1,1,False,missing_feature:hook,unordered_contacts,False,missing_static_contact_label
362,train,pull_occluded_object,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,inside,1,1,1,False,missing_feature:hook,static_affordance,False,no_affordance_region_hook
362,train,pull_occluded_object,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,inside,1,1,1,False,missing_feature:hook,flat_pair_memory,False,unseen_task_tool_signature
362,train,pull_occluded_object,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,inside,1,1,1,False,missing_feature:hook,mutated_no_side_gate,False,production_blocked_missing_hook
362,train,pull_occluded_object,tool_066_flat_end+wedge,flat_end+wedge,flat_end+wedge,4,5,inside,1,1,1,False,missing_feature:hook,mutated_no_brace_gate,False,production_blocked_missing_hook
363,train,tamp_powder,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,top,1,0,1,False,too_compliant,contact_grammar,False,production_blocked_stiffness
363,train,tamp_powder,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,top,1,0,1,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
363,train,tamp_powder,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,top,1,0,1,False,too_compliant,static_affordance,False,soft_region_penalty
363,train,tamp_powder,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,top,1,0,1,False,too_compliant,flat_pair_memory,False,unseen_task_tool_signature
363,train,tamp_powder,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,top,1,0,1,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
363,train,tamp_powder,tool_112_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,2,top,1,0,1,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
364,train,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,0,1,False,missing_feature:hook,contact_grammar,False,production_blocked_missing_hook
364,train,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,0,1,False,missing_feature:hook,unordered_contacts,False,missing_static_contact_label
364,train,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,0,1,False,missing_feature:hook,static_affordance,False,no_affordance_region_hook
364,train,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,0,1,False,missing_feature:hook,flat_pair_memory,False,unseen_task_tool_signature
364,train,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,0,1,False,missing_feature:hook,mutated_no_side_gate,False,production_blocked_missing_hook
364,train,pull_occluded_object,tool_048_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,2,1,top,1,0,1,False,missing_feature:hook,mutated_no_brace_gate,False,production_blocked_missing_hook
365,train,sweep_debris,tool_042_flat_end,flat_end,flat_end,5,5,under,1,0,1,False,missing_feature:flat_edge,contact_grammar,False,production_blocked_missing_flat_edge
365,train,sweep_debris,tool_042_flat_end,flat_end,flat_end,5,5,under,1,0,1,False,missing_feature:flat_edge,unordered_contacts,False,missing_static_contact_label
365,train,sweep_debris,tool_042_flat_end,flat_end,flat_end,5,5,under,1,0,1,False,missing_feature:flat_edge,static_affordance,False,no_affordance_region_flat_edge
365,train,sweep_debris,tool_042_flat_end,flat_end,flat_end,5,5,under,1,0,1,False,missing_feature:flat_edge,flat_pair_memory,False,unseen_task_tool_signature
365,train,sweep_debris,tool_042_flat_end,flat_end,flat_end,5,5,under,1,0,1,False,missing_feature:flat_edge,mutated_no_side_gate,False,production_blocked_missing_flat_edge
365,train,sweep_debris,tool_042_flat_end,flat_end,flat_end,5,5,under,1,0,1,False,missing_feature:flat_edge,mutated_no_brace_gate,False,production_blocked_missing_flat_edge
366,train,sweep_debris,tool_028_soft_pad,soft_pad,soft_pad,5,3,none,1,0,1,False,missing_feature:flat_edge,contact_grammar,False,production_blocked_missing_flat_edge
366,train,sweep_debris,tool_028_soft_pad,soft_pad,soft_pad,5,3,none,1,0,1,False,missing_feature:flat_edge,unordered_contacts,False,missing_static_contact_label
366,train,sweep_debris,tool_028_soft_pad,soft_pad,soft_pad,5,3,none,1,0,1,False,missing_feature:flat_edge,static_affordance,False,no_affordance_region_flat_edge
366,train,sweep_debris,tool_028_soft_pad,soft_pad,soft_pad,5,3,none,1,0,1,False,missing_feature:flat_edge,flat_pair_memory,False,unseen_task_tool_signature
366,train,sweep_debris,tool_028_soft_pad,soft_pad,soft_pad,5,3,none,1,0,1,False,missing_feature:flat_edge,mutated_no_side_gate,False,production_blocked_missing_flat_edge
366,train,sweep_debris,tool_028_soft_pad,soft_pad,soft_pad,5,3,none,1,0,1,False,missing_feature:flat_edge,mutated_no_brace_gate,False,production_blocked_missing_flat_edge
367,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,inside,1,0,0,False,blocked_contact_side,contact_grammar,False,production_blocked_side
367,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,inside,1,0,0,False,blocked_contact_side,unordered_contacts,True,required_contacts_present_without_order_or_role
367,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,inside,1,0,0,False,blocked_contact_side,static_affordance,True,task_feature_affordance_match
367,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,inside,1,0,0,False,blocked_contact_side,flat_pair_memory,True,memorized_task_tool_signature
367,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,inside,1,0,0,False,blocked_contact_side,mutated_no_side_gate,True,"grasp_handle -> thread_hook_inside -> drag_with_tension | hand:tool_handle,tool:target_inside"
367,train,drag_distant_ring,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,inside,1,0,0,False,blocked_contact_side,mutated_no_brace_gate,False,production_blocked_side
368,train,press_recessed_button,tool_003_flat_edge,flat_edge,flat_edge,5,1,none,1,0,1,False,missing_feature:narrow_tip,contact_grammar,False,production_blocked_missing_narrow_tip
368,train,press_recessed_button,tool_003_flat_edge,flat_edge,flat_edge,5,1,none,1,0,1,False,missing_feature:narrow_tip,unordered_contacts,False,missing_static_contact_label
368,train,press_recessed_button,tool_003_flat_edge,flat_edge,flat_edge,5,1,none,1,0,1,False,missing_feature:narrow_tip,static_affordance,False,no_affordance_region_narrow_tip
368,train,press_recessed_button,tool_003_flat_edge,flat_edge,flat_edge,5,1,none,1,0,1,False,missing_feature:narrow_tip,flat_pair_memory,False,unseen_task_tool_signature
368,train,press_recessed_button,tool_003_flat_edge,flat_edge,flat_edge,5,1,none,1,0,1,False,missing_feature:narrow_tip,mutated_no_side_gate,False,production_blocked_missing_narrow_tip
368,train,press_recessed_button,tool_003_flat_edge,flat_edge,flat_edge,5,1,none,1,0,1,False,missing_feature:narrow_tip,mutated_no_brace_gate,False,production_blocked_missing_narrow_tip
369,train,press_recessed_button,tool_081_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,3,behind,1,0,1,False,too_short,contact_grammar,False,production_blocked_length
369,train,press_recessed_button,tool_081_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,3,behind,1,0,1,False,too_short,unordered_contacts,False,missing_static_contact_label
369,train,press_recessed_button,tool_081_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,3,behind,1,0,1,False,too_short,static_affordance,True,task_feature_affordance_match
369,train,press_recessed_button,tool_081_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,3,behind,1,0,1,False,too_short,flat_pair_memory,False,unseen_task_tool_signature
369,train,press_recessed_button,tool_081_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,3,behind,1,0,1,False,too_short,mutated_no_side_gate,False,production_blocked_length
369,train,press_recessed_button,tool_081_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,3,behind,1,0,1,False,too_short,mutated_no_brace_gate,False,production_blocked_length
370,train,drag_distant_ring,tool_077_flat_edge+long_shaft,flat_edge+long_shaft,flat_edge+long_shaft,5,2,inside,1,0,1,False,missing_feature:hook,contact_grammar,False,production_blocked_missing_hook
370,train,drag_distant_ring,tool_077_flat_edge+long_shaft,flat_edge+long_shaft,flat_edge+long_shaft,5,2,inside,1,0,1,False,missing_feature:hook,unordered_contacts,False,missing_static_contact_label
370,train,drag_distant_ring,tool_077_flat_edge+long_shaft,flat_edge+long_shaft,flat_edge+long_shaft,5,2,inside,1,0,1,False,missing_feature:hook,static_affordance,False,no_affordance_region_hook
370,train,drag_distant_ring,tool_077_flat_edge+long_shaft,flat_edge+long_shaft,flat_edge+long_shaft,5,2,inside,1,0,1,False,missing_feature:hook,flat_pair_memory,False,unseen_task_tool_signature
370,train,drag_distant_ring,tool_077_flat_edge+long_shaft,flat_edge+long_shaft,flat_edge+long_shaft,5,2,inside,1,0,1,False,missing_feature:hook,mutated_no_side_gate,False,production_blocked_missing_hook
370,train,drag_distant_ring,tool_077_flat_edge+long_shaft,flat_edge+long_shaft,flat_edge+long_shaft,5,2,inside,1,0,1,False,missing_feature:hook,mutated_no_brace_gate,False,production_blocked_missing_hook
371,train,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,front,1,0,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
371,train,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,front,1,0,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
371,train,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,front,1,0,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
371,train,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,front,1,0,0,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
371,train,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,front,1,0,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
371,train,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,front,1,0,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
372,train,sweep_debris,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,False,blocked_contact_side,contact_grammar,False,production_blocked_side
372,train,sweep_debris,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,False,blocked_contact_side,unordered_contacts,True,required_contacts_present_without_order_or_role
372,train,sweep_debris,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,False,blocked_contact_side,static_affordance,True,task_feature_affordance_match
372,train,sweep_debris,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,False,blocked_contact_side,flat_pair_memory,True,memorized_task_tool_signature
372,train,sweep_debris,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,False,blocked_contact_side,mutated_no_side_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
372,train,sweep_debris,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,False,blocked_contact_side,mutated_no_brace_gate,False,production_blocked_side
373,train,tamp_powder,tool_047_flat_end,flat_end,flat_end,1,4,none,1,1,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> place_flat_end_top -> compress_normal | hand:tool_handle,tool:target_top"
373,train,tamp_powder,tool_047_flat_end,flat_end,flat_end,1,4,none,1,1,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
373,train,tamp_powder,tool_047_flat_end,flat_end,flat_end,1,4,none,1,1,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
373,train,tamp_powder,tool_047_flat_end,flat_end,flat_end,1,4,none,1,1,0,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
373,train,tamp_powder,tool_047_flat_end,flat_end,flat_end,1,4,none,1,1,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> place_flat_end_top -> compress_normal | hand:tool_handle,tool:target_top"
373,train,tamp_powder,tool_047_flat_end,flat_end,flat_end,1,4,none,1,1,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> place_flat_end_top -> compress_normal | hand:tool_handle,tool:target_top"
374,train,pry_lid,tool_012_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,2,1,none,1,0,0,False,too_compliant,contact_grammar,False,production_blocked_stiffness
374,train,pry_lid,tool_012_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,2,1,none,1,0,0,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
374,train,pry_lid,tool_012_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,2,1,none,1,0,0,False,too_compliant,static_affordance,True,task_feature_affordance_match
374,train,pry_lid,tool_012_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,2,1,none,1,0,0,False,too_compliant,flat_pair_memory,True,memorized_task_tool_signature
374,train,pry_lid,tool_012_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,2,1,none,1,0,0,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
374,train,pry_lid,tool_012_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,2,1,none,1,0,0,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
375,train,pry_lid,tool_086_narrow_tip,narrow_tip,narrow_tip,5,4,under,1,0,1,False,missing_feature:wedge,contact_grammar,False,production_blocked_missing_wedge
375,train,pry_lid,tool_086_narrow_tip,narrow_tip,narrow_tip,5,4,under,1,0,1,False,missing_feature:wedge,unordered_contacts,False,missing_static_contact_label
375,train,pry_lid,tool_086_narrow_tip,narrow_tip,narrow_tip,5,4,under,1,0,1,False,missing_feature:wedge,static_affordance,False,no_affordance_region_wedge
375,train,pry_lid,tool_086_narrow_tip,narrow_tip,narrow_tip,5,4,under,1,0,1,False,missing_feature:wedge,flat_pair_memory,False,unseen_task_tool_signature
375,train,pry_lid,tool_086_narrow_tip,narrow_tip,narrow_tip,5,4,under,1,0,1,False,missing_feature:wedge,mutated_no_side_gate,False,production_blocked_missing_wedge
375,train,pry_lid,tool_086_narrow_tip,narrow_tip,narrow_tip,5,4,under,1,0,1,False,missing_feature:wedge,mutated_no_brace_gate,False,production_blocked_missing_wedge
376,train,pull_occluded_object,tool_057_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,2,behind,0,0,0,False,blocked_contact_side,contact_grammar,False,production_blocked_side
376,train,pull_occluded_object,tool_057_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,2,behind,0,0,0,False,blocked_contact_side,unordered_contacts,True,required_contacts_present_without_order_or_role
376,train,pull_occluded_object,tool_057_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,2,behind,0,0,0,False,blocked_contact_side,static_affordance,True,task_feature_affordance_match
376,train,pull_occluded_object,tool_057_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,2,behind,0,0,0,False,blocked_contact_side,flat_pair_memory,True,memorized_task_tool_signature
376,train,pull_occluded_object,tool_057_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,2,behind,0,0,0,False,blocked_contact_side,mutated_no_side_gate,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
376,train,pull_occluded_object,tool_057_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,2,behind,0,0,0,False,blocked_contact_side,mutated_no_brace_gate,False,production_blocked_side
377,train,pull_occluded_object,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,inside,1,0,1,False,missing_feature:hook,contact_grammar,False,production_blocked_missing_hook
377,train,pull_occluded_object,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,inside,1,0,1,False,missing_feature:hook,unordered_contacts,False,missing_static_contact_label
377,train,pull_occluded_object,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,inside,1,0,1,False,missing_feature:hook,static_affordance,False,no_affordance_region_hook
377,train,pull_occluded_object,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,inside,1,0,1,False,missing_feature:hook,flat_pair_memory,False,unseen_task_tool_signature
377,train,pull_occluded_object,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,inside,1,0,1,False,missing_feature:hook,mutated_no_side_gate,False,production_blocked_missing_hook
377,train,pull_occluded_object,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,inside,1,0,1,False,missing_feature:hook,mutated_no_brace_gate,False,production_blocked_missing_hook
378,train,pull_occluded_object,tool_007_flat_edge+hook,flat_edge+hook,flat_edge+hook,1,5,under,1,0,0,False,too_short,contact_grammar,False,production_blocked_length
378,train,pull_occluded_object,tool_007_flat_edge+hook,flat_edge+hook,flat_edge+hook,1,5,under,1,0,0,False,too_short,unordered_contacts,False,missing_static_contact_label
378,train,pull_occluded_object,tool_007_flat_edge+hook,flat_edge+hook,flat_edge+hook,1,5,under,1,0,0,False,too_short,static_affordance,True,task_feature_affordance_match
378,train,pull_occluded_object,tool_007_flat_edge+hook,flat_edge+hook,flat_edge+hook,1,5,under,1,0,0,False,too_short,flat_pair_memory,True,memorized_task_tool_signature
378,train,pull_occluded_object,tool_007_flat_edge+hook,flat_edge+hook,flat_edge+hook,1,5,under,1,0,0,False,too_short,mutated_no_side_gate,False,production_blocked_length
378,train,pull_occluded_object,tool_007_flat_edge+hook,flat_edge+hook,flat_edge+hook,1,5,under,1,0,0,False,too_short,mutated_no_brace_gate,False,production_blocked_length
379,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,behind,1,0,0,False,too_compliant,contact_grammar,False,production_blocked_stiffness
379,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,behind,1,0,0,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
379,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,behind,1,0,0,False,too_compliant,static_affordance,True,task_feature_affordance_match
379,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,behind,1,0,0,False,too_compliant,flat_pair_memory,True,memorized_task_tool_signature
379,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,behind,1,0,0,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
379,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,behind,1,0,0,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
